electra_output,label,conv_output,distilbert_output,roberta_output,bert-base_output
0.3171563,2,0.2821113,0.30140793,0.35991156,0.31161734
0.31538388,3,0.30177632,0.29847336,0.33379418,0.3209235
0.3391788,4,0.3309954,0.29178536,0.32849106,0.34449366
0.2891149,3,0.3060791,0.3121661,0.288178,0.32097647
0.35597304,5,0.30547136,0.30346856,0.31045812,0.3474674
0.3167065,5,0.32719466,0.3290437,0.3329334,0.3978369
0.2781308,0,0.27611938,0.33479688,0.38191226,0.28034306
0.32162184,2,0.37016267,0.39623937,0.39525932,0.3926526
0.3193837,4,0.31154776,0.29967937,0.32031256,0.31343573
0.28847194,3,0.2860214,0.35326672,0.31455818,0.34856975
0.27747563,4,0.2967908,0.31152606,0.3606359,0.273069
0.30541113,4,0.28270134,0.37083334,0.36085922,0.31112725
0.31116194,4,0.33670264,0.28454363,0.37583,0.3973668
0.29523572,2,0.30683357,0.3469083,0.3573416,0.372782
0.3553266,2,0.40159228,0.3735774,0.38885665,0.4122848
0.33801842,3,0.3067143,0.29007286,0.32397398,0.317369
0.3003953,3,0.30072066,0.32049435,0.28713545,0.3184673
0.34440336,5,0.35234103,0.31044108,0.3284817,0.31597966
0.30195633,4,0.279928,0.33378407,0.31011918,0.32351643
0.36442068,6,0.34763607,0.27770522,0.40524322,0.4458728
0.32544068,3,0.28655872,0.32321748,0.29030007,0.31849417
0.28529462,3,0.268796,0.32863036,0.3530736,0.26944572
0.30514508,4,0.34042576,0.2927571,0.3498505,0.32669342
0.3148655,2,0.32124245,0.40294778,0.35966727,0.39560875
0.3266833,2,0.394781,0.36566064,0.41668308,0.38572267
0.29167464,4,0.32243744,0.30130106,0.27630457,0.31445238
0.2592467,4,0.30207548,0.31721926,0.36319882,0.33651748
0.27567393,4,0.29664367,0.2931372,0.28612942,0.28971994
0.3529431,2,0.3350599,0.30824405,0.4144055,0.38738358
0.33898976,1,0.37306947,0.30784288,0.33686206,0.34393156
0.31198183,4,0.2805495,0.28592664,0.2486364,0.3127038
0.3159906,4,0.30164716,0.272076,0.29422027,0.30437392
0.31373724,5,0.34252614,0.31948102,0.28080222,0.34240583
0.34835717,2,0.33406135,0.34543192,0.37064248,0.31322527
0.30165803,1,0.30685604,0.3306104,0.34227288,0.2925558
0.3176532,2,0.33880222,0.33425072,0.37029016,0.34303284
0.32959786,5,0.30541614,0.33408153,0.2928645,0.26852304
0.3255727,1,0.37382916,0.38659886,0.3983617,0.35429877
0.2605677,1,0.5414772,0.1824211,0.46085763,0.4232275
0.39443618,4,0.34274486,0.30561984,0.35207912,0.33202696
0.3124072,4,0.299408,0.32732424,0.32873666,0.28887653
0.31911817,4,0.27021372,0.29101866,0.36218837,0.3285322
0.31348673,4,0.3171568,0.35281777,0.33795074,0.3213311
0.32832822,6,0.3037146,0.3297322,0.38957193,0.40176058
0.30729216,4,0.30636302,0.3141059,0.3164951,0.36793292
0.3417043,3,0.37406728,0.32232824,0.39687514,0.37945908
0.28946498,4,0.33447772,0.32323092,0.44688267,0.3033569
0.29593116,4,0.30933163,0.34875268,0.30347094,0.28845716
0.36938345,1,0.38769573,0.4319283,0.3792372,0.36202633
0.3015258,1,0.35445195,0.31543177,0.37377945,0.36309206
0.32189697,5,0.32290912,0.3321706,0.25774184,0.3252545
0.36431333,1,0.35440382,0.31474134,0.36517006,0.3545862
0.32391065,5,0.3467469,0.271781,0.30614078,0.38140443
0.3066573,4,0.29894605,0.32476673,0.30915606,0.33122206
0.30794248,6,0.3362269,0.29685056,0.31788734,0.31682155
0.29418182,3,0.30965084,0.31328264,0.29036453,0.31566513
0.2766178,4,0.30331567,0.3041988,0.3460655,0.3692547
0.31286356,1,0.33667532,0.29848537,0.29076463,0.36956957
0.3155385,1,0.3234963,0.38554305,0.3089589,0.27830905
0.31314385,2,0.26449108,0.33376524,0.42177093,0.29732987
0.32972553,2,0.33915037,0.3481121,0.3926826,0.3862396
0.29836988,6,0.299587,0.31995615,0.3886219,0.30987927
0.27384207,3,0.29997608,0.2511352,0.27637053,0.30797243
0.34101444,3,0.36743408,0.37303096,0.38039273,0.32068738
0.28957734,2,0.31630912,0.30506918,0.29385498,0.29078028
0.34445983,5,0.3148023,0.32393628,0.35442823,0.3626822
0.3348609,3,0.3441624,0.32745457,0.40965033,0.44049275
0.27817872,1,0.29535377,0.3621383,0.33425617,0.30890256
0.29465228,4,0.29018903,0.32713467,0.3552028,0.33558413
0.33603024,5,0.33428064,0.33370087,0.3206326,0.39422393
0.3046785,5,0.3172658,0.35639712,0.32270566,0.31673563
0.31985447,3,0.26985914,0.33996746,0.28186354,0.31259975
0.36623332,5,0.3316524,0.33721566,0.33327496,0.29599506
0.3163378,2,0.39370212,0.35369888,0.39899448,0.27718908
0.3376394,2,0.26298058,0.25105384,0.40699998,0.29302576
0.3022218,1,0.30238014,0.34344536,0.29381728,0.2944413
0.29817474,6,0.31883413,0.27945867,0.30247745,0.29322428
0.35483932,6,0.35982284,0.27046546,0.32640055,0.343983
0.29603404,6,0.32702023,0.30904692,0.37006438,0.27624103
0.36667725,6,0.3515678,0.30837527,0.3646959,0.30694628
0.24292879,5,0.27917233,0.28072977,0.28430095,0.3114873
0.29855615,3,0.2904434,0.3464184,0.3409794,0.309138
0.32708618,6,0.31944963,0.25706303,0.3377543,0.33487335
0.35672846,6,0.27835613,0.3117045,0.37988704,0.3599393
0.2858178,6,0.29147607,0.28009167,0.33095756,0.36818743
0.3892387,4,0.33706313,0.29192987,0.35380408,0.3863295
0.24384657,0,0.44909275,0.285675,0.33288372,0.27873498
0.32830477,2,0.33414736,0.31326702,0.3629112,0.31448892
0.293634,2,0.32684973,0.29899302,0.32299012,0.30220228
0.29801264,3,0.38152048,0.3309593,0.2949423,0.36120474
0.29222777,4,0.30619186,0.36978066,0.3435708,0.34697202
0.32240784,4,0.31625798,0.28545636,0.30157548,0.369593
0.33875,1,0.37170494,0.309233,0.3488517,0.32447934
0.33701664,2,0.3685661,0.40405205,0.27405927,0.4260742
0.3267581,1,0.3816605,0.31289795,0.3401121,0.35507986
0.32098556,4,0.29764777,0.2996898,0.33181542,0.30827186
0.2801564,5,0.31926024,0.32271186,0.33208764,0.25988722
0.25453213,1,0.29271525,0.29260835,0.33686346,0.3424491
0.3115642,4,0.31480736,0.25233692,0.35443562,0.30546767
0.30067003,1,0.35304615,0.35041055,0.46947563,0.39527032
0.32343814,3,0.31170404,0.3717528,0.46745488,0.3438637
0.26130775,5,0.2988409,0.28082156,0.3622058,0.31422752
0.39632866,5,0.2730646,0.2958593,0.26711753,0.3168943
0.32837376,3,0.29251298,0.3127835,0.32655227,0.28895214
0.30607948,2,0.34669653,0.29607862,0.3780719,0.31093276
0.37099072,5,0.33869162,0.3318162,0.3655277,0.30470702
0.2979135,3,0.33802173,0.34562182,0.39253074,0.3817969
0.27974084,4,0.34159118,0.33212033,0.36074188,0.34306893
0.28897968,3,0.30012998,0.3339413,0.29584494,0.29800254
0.3474589,6,0.32461932,0.32501528,0.3205402,0.37494904
0.26959875,3,0.2821965,0.2837514,0.3311288,0.28077418
0.2973327,6,0.35467067,0.37850732,0.3103408,0.33755714
0.25601947,4,0.3219663,0.3383869,0.39917222,0.2979691
0.28666207,3,0.2803933,0.28785238,0.36948097,0.30204216
0.26475018,4,0.2989246,0.37669736,0.34200558,0.32952502
0.30476817,5,0.28690895,0.2845189,0.29715535,0.33531916
0.31121933,4,0.30257982,0.30176705,0.374351,0.33967695
0.3484418,2,0.39517096,0.3533845,0.44928658,0.38401535
0.30284745,2,0.3292186,0.255697,0.32079217,0.3445089
0.29202825,6,0.29357678,0.27844658,0.27521515,0.31576207
0.28132382,5,0.33995765,0.273349,0.31776512,0.2969978
0.34145454,1,0.2985325,0.39895773,0.40469792,0.31815502
0.31161678,3,0.287854,0.36158013,0.3285283,0.30361933
0.30338708,3,0.26168814,0.31029457,0.30036214,0.3504637
0.357545,5,0.30930355,0.3310396,0.38086414,0.31917435
0.3326036,2,0.37107462,0.35715654,0.36525056,0.36869982
0.3123937,6,0.30916488,0.28404385,0.33350348,0.3249249
0.3025795,5,0.35754701,0.29682666,0.31341463,0.343931
0.33436605,1,0.32049337,0.32695773,0.36485782,0.3451552
0.31547424,4,0.28871325,0.24119094,0.28842595,0.3016184
0.35284632,1,0.3698072,0.39917102,0.4389142,0.37455136
0.29152924,3,0.30946636,0.32107186,0.3771351,0.37743762
0.26109716,1,0.29737332,0.32760504,0.5200319,0.3810282
0.32597756,4,0.30382034,0.35572812,0.34839964,0.31614143
0.30720475,5,0.30507827,0.27535856,0.27179593,0.30730557
0.30954504,4,0.3477548,0.28475168,0.29433456,0.29810956
0.3042021,4,0.3040232,0.3297633,0.27815375,0.33010584
0.22293812,0,0.4291182,0.17401387,0.5687432,0.23957045
0.3268672,6,0.2941482,0.27760336,0.32885838,0.29053855
0.26261717,4,0.27317002,0.26447913,0.34082672,0.34946436
0.28046903,4,0.27038398,0.26490605,0.30925214,0.3190115
0.26957124,4,0.3383569,0.29554737,0.33891228,0.27940008
0.23736736,0,0.27067697,0.25916287,0.55882466,0.25983396
0.3213244,6,0.26120406,0.2920892,0.3264736,0.3367326
0.31456712,4,0.30546907,0.42237803,0.3670972,0.3126615
0.37322575,4,0.30873173,0.3467194,0.38283128,0.29243216
0.32886204,3,0.3011745,0.3222425,0.31961372,0.3351125
0.29051208,6,0.26573813,0.25558174,0.27615744,0.3238321
0.32885993,1,0.35855556,0.29183015,0.32472318,0.31766903
0.30584165,2,0.34537056,0.3308333,0.40277818,0.35154334
0.33251822,5,0.31039795,0.30809975,0.2845969,0.32756048
0.30929637,3,0.31334746,0.33730295,0.31994727,0.33211505
0.3024621,5,0.28367302,0.33640862,0.3306179,0.33285224
0.32971436,4,0.31234908,0.30613708,0.3765535,0.37442824
0.34211996,6,0.30888194,0.33576667,0.30260533,0.30851457
0.28921452,3,0.24561903,0.28673047,0.27277294,0.2709928
0.31769675,2,0.34882945,0.32795623,0.38970193,0.3480986
0.27264845,4,0.33274475,0.32567674,0.27635363,0.35505697
0.27336705,1,0.34935483,0.35511726,0.50541776,0.3591635
0.27190536,3,0.30113545,0.3429676,0.29395893,0.29574814
0.33706605,3,0.3377438,0.30205885,0.31758448,0.30955774
0.35215256,6,0.33991328,0.37052345,0.37118468,0.33138138
0.29483894,3,0.3356227,0.29562253,0.44355464,0.3642376
0.314806,1,0.3785727,0.31030253,0.42153475,0.31054538
0.26068842,1,0.3274539,0.3358791,0.43461582,0.27244616
0.31931692,3,0.28628957,0.31883147,0.33864102,0.29505366
0.3015692,6,0.32140478,0.35055456,0.35033438,0.32279953
0.36263844,6,0.30355695,0.34039128,0.38143632,0.32192305
0.28499994,5,0.29605776,0.28548044,0.3297091,0.3115864
0.3107842,3,0.26513538,0.32936922,0.31905767,0.3010916
0.2969758,3,0.28070006,0.31795257,0.30763218,0.3141802
0.2692304,3,0.3131662,0.2901868,0.31498554,0.2937541
0.2872189,1,0.2659878,0.30537143,0.34561345,0.32871288
0.31684348,4,0.2697696,0.3100007,0.28441414,0.414973
0.28360832,4,0.30978033,0.32132226,0.32023323,0.28932485
0.29143077,3,0.31223604,0.2935936,0.35957024,0.32545388
0.28975704,4,0.27645668,0.28026098,0.29012302,0.39683342
0.3601083,2,0.34221256,0.3469338,0.37263358,0.32068664
0.32158443,5,0.32052106,0.37668422,0.38453284,0.2867117
0.35166356,6,0.32210633,0.2956928,0.29007876,0.34871688
0.286314,3,0.3568361,0.3058852,0.30888745,0.31536105
0.30005488,2,0.33458945,0.31241754,0.3264165,0.2823737
0.349897,5,0.38049322,0.37888634,0.34019843,0.3484667
0.31817105,2,0.28236204,0.3946107,0.33826497,0.2770653
0.30876234,2,0.3831152,0.31271866,0.4103802,0.43236184
0.3358788,4,0.29601347,0.2929159,0.30722544,0.29865968
0.32283208,1,0.3649284,0.29694492,0.4158224,0.2966153
0.34116045,4,0.31018206,0.38175052,0.37604836,0.3065771
0.2879992,4,0.2809506,0.31305164,0.31077406,0.3351936
0.29024488,6,0.30698732,0.25566462,0.32080123,0.32374272
0.36913407,1,0.3474661,0.36737883,0.40370968,0.40942416
0.3336188,4,0.2925578,0.3030405,0.3036185,0.29579577
0.27567253,4,0.31057155,0.29382238,0.3186432,0.28165814
0.3452788,1,0.29855978,0.29028454,0.38154137,0.29190254
0.28624573,1,0.39796847,0.30411384,0.33672765,0.34077707
0.28467605,0,0.5353538,0.20963013,0.71581423,0.33494633
0.3160814,5,0.34029213,0.3640963,0.33381242,0.3023971
0.30832565,1,0.29695454,0.33261406,0.32757983,0.2950422
0.31952876,2,0.36090276,0.36819375,0.36051047,0.3835868
0.306059,3,0.32959267,0.27827534,0.2989803,0.2778363
0.37332505,5,0.3082821,0.31004393,0.41448256,0.30900422
0.29823762,3,0.2967005,0.31870914,0.34428996,0.32517642
0.38418782,5,0.3127931,0.29993942,0.33226833,0.27880105
0.35953483,2,0.35235277,0.30551648,0.30240452,0.35908082
0.31120968,2,0.27854365,0.3944719,0.3437458,0.34073234
0.34781486,6,0.35876015,0.31675953,0.32747245,0.28332543
0.27813992,5,0.3303275,0.29842687,0.35002333,0.3630517
0.3131059,5,0.29096705,0.2943643,0.4541138,0.29707307
0.29053733,6,0.29180244,0.3268841,0.32000524,0.28273785
0.33332366,2,0.28189433,0.37181106,0.34543312,0.31361005
0.3424845,4,0.29748297,0.2653071,0.31363302,0.33500242
0.3172406,3,0.28015605,0.34695402,0.27780882,0.32844147
0.2836402,3,0.30636492,0.30385497,0.3160698,0.38765338
0.37615004,1,0.3496708,0.3604178,0.4460506,0.35804984
0.34208027,3,0.31384054,0.3130092,0.37039262,0.27859056
0.25375554,0,0.5049017,0.18349239,0.6132251,0.29097113
0.30865172,1,0.36191553,0.35679618,0.4173395,0.34194946
0.30318567,6,0.26951018,0.28328237,0.34426448,0.3832233
0.2422668,1,0.26847103,0.33371818,0.4095842,0.28855273
0.27170625,4,0.32722595,0.28487656,0.32268757,0.2761208
0.29148996,4,0.27138463,0.26759937,0.31356677,0.2700059
0.3516014,6,0.33485723,0.32899055,0.37241215,0.34500068
0.3110356,4,0.3050532,0.36528942,0.3133576,0.32624093
0.42418382,4,0.29788008,0.27212045,0.36341944,0.3271844
0.2838087,2,0.30802783,0.27154657,0.36509338,0.29012132
0.3191064,2,0.3322634,0.34571216,0.34085843,0.31076425
0.28695336,4,0.3465561,0.30572143,0.37064463,0.34041256
0.3047729,3,0.3107037,0.33700055,0.29528454,0.35779056
0.33046544,6,0.33736375,0.29731703,0.39307055,0.33010194
0.26840627,4,0.28694877,0.38468367,0.33468428,0.31705934
0.28453314,4,0.30670127,0.30117255,0.29756418,0.24691108
0.30808884,6,0.34570983,0.29702878,0.39320585,0.296542
0.36787388,6,0.36631835,0.35809624,0.3603977,0.32189116
0.33726054,3,0.29830098,0.31616905,0.3237004,0.37693185
0.3249328,5,0.29081467,0.2993833,0.29114753,0.33785436
0.2676728,3,0.32342923,0.28808087,0.33445063,0.33239648
0.2795791,3,0.3124289,0.27495843,0.38325655,0.3617187
0.30913168,4,0.37021813,0.36801943,0.31387386,0.28447065
0.3036528,5,0.29121065,0.27231643,0.30709058,0.2994484
0.31098536,4,0.28228202,0.31363454,0.31156957,0.30164587
0.30797303,6,0.30021134,0.36225536,0.3432219,0.33927658
0.29761896,4,0.27540094,0.32892695,0.2787573,0.33597746
0.33172935,3,0.3072022,0.33490336,0.3012269,0.31193313
0.37328053,6,0.34449786,0.29805535,0.41825756,0.30903053
0.35095042,6,0.32271934,0.30334935,0.29039207,0.37590292
0.32398486,4,0.3090349,0.3220584,0.29571128,0.35700879
0.3574732,2,0.37342095,0.40696183,0.386356,0.30751666
0.30071774,2,0.37203136,0.4430346,0.36344707,0.36121187
0.30596063,5,0.31074634,0.2805048,0.27091637,0.3709139
0.29845083,5,0.27056065,0.29013392,0.32626793,0.3349854
0.3154425,1,0.3319265,0.33522347,0.39195183,0.42374575
0.26654336,3,0.2840583,0.29942843,0.347054,0.3024057
0.30459422,1,0.26187634,0.26561776,0.30099842,0.31570116
0.3210415,5,0.32561028,0.3218285,0.37083164,0.2955137
0.3285636,6,0.310608,0.30872226,0.307477,0.30892938
0.36548626,3,0.30972114,0.30117148,0.29774556,0.2853301
0.29346815,6,0.26350093,0.2870693,0.3500056,0.3261646
0.27967766,3,0.27118257,0.30745423,0.3116731,0.43888572
0.3671175,3,0.36757854,0.42176494,0.43526378,0.41711974
0.26301017,1,0.259787,0.33270192,0.42074338,0.2688669
0.3243141,6,0.33101937,0.29915243,0.40139082,0.31273708
0.3192989,1,0.33494458,0.3018542,0.3585327,0.31026694
0.30329412,5,0.3301983,0.3075668,0.2976145,0.33459306
0.3106433,6,0.31040657,0.30643505,0.27494463,0.3345958
0.30295497,3,0.3528275,0.30744645,0.31733438,0.2930431
0.35116696,5,0.32166556,0.31881383,0.3773861,0.32916263
0.32469484,3,0.29210702,0.30424458,0.31370255,0.3090484
0.34165373,6,0.34048498,0.30078247,0.3772243,0.3001238
0.38420805,4,0.3235874,0.3539719,0.28729108,0.35078624
0.32725397,2,0.39229634,0.31681395,0.39145038,0.31959975
0.30181426,2,0.29077604,0.30419788,0.31446806,0.3485107
0.35598174,6,0.352065,0.31006303,0.32966518,0.30460134
0.28112572,1,0.26581213,0.35441276,0.35738507,0.3315459
0.301054,3,0.28211236,0.37826017,0.3732222,0.40801433
0.30432576,3,0.31313068,0.29569083,0.29768053,0.33177865
0.30332083,3,0.30108467,0.29312602,0.3266789,0.3083392
0.34923458,6,0.31103757,0.30011278,0.3818792,0.3297797
0.34264565,5,0.32662627,0.34356356,0.33941743,0.33849937
0.3272164,2,0.3213497,0.33717993,0.40741095,0.33451825
0.3110024,2,0.37167662,0.39711678,0.32727945,0.2994362
0.3146763,1,0.37470528,0.3848466,0.40401027,0.39918455
0.27195117,1,0.27192068,0.32315707,0.42257977,0.34458205
0.31119108,1,0.38011473,0.3346477,0.43011752,0.3530563
0.34468424,3,0.31110343,0.32109183,0.30926818,0.29305613
0.3435115,5,0.2906983,0.34904867,0.37786737,0.41603565
0.3257815,3,0.33611584,0.34186614,0.3721013,0.3081575
0.30678043,2,0.27849343,0.263463,0.3491152,0.2838383
0.33303568,4,0.3990889,0.36921573,0.33628026,0.3910054
0.34089458,2,0.40686855,0.38430184,0.3707165,0.39991325
0.29500365,4,0.3273089,0.3425123,0.3328478,0.26114565
0.35647714,4,0.31486925,0.3173855,0.28886056,0.36005443
0.34802377,5,0.2902412,0.3074804,0.34608805,0.3637917
0.30281922,3,0.30728835,0.33661288,0.33985212,0.32501104
0.28496715,6,0.32989624,0.32055706,0.45170924,0.3752527
0.33769688,3,0.30748984,0.39064968,0.37468582,0.38068664
0.32392964,2,0.3338321,0.32654676,0.33007827,0.35718653
0.2715466,2,0.29364416,0.313652,0.3421202,0.3593474
0.31940046,4,0.35046685,0.33748773,0.34832186,0.3284057
0.3385024,2,0.3832112,0.4029932,0.32869005,0.44895095
0.30305487,5,0.30780026,0.35166174,0.33896342,0.39338088
0.2785287,3,0.3149728,0.3062427,0.32646662,0.3013969
0.34765875,5,0.33785245,0.40399864,0.36813253,0.37081206
0.3764724,6,0.2962869,0.32315466,0.36931914,0.29517746
0.29664835,3,0.29047778,0.32568845,0.35853106,0.3397622
0.2833422,6,0.2880143,0.29788446,0.34339982,0.32163414
0.33796412,0,0.28030378,0.3528574,0.31866962,0.3247459
0.3800372,3,0.3076451,0.29773474,0.33418778,0.34398323
0.3231008,4,0.31110612,0.36758903,0.31240693,0.39738533
0.27839416,5,0.30750504,0.3533168,0.27548218,0.27746347
0.37511733,6,0.30858156,0.3260738,0.32913804,0.2991479
0.29585418,4,0.2994681,0.30600896,0.35755146,0.30827954
0.36572126,6,0.32934162,0.3388752,0.39169127,0.3156817
0.36320877,5,0.32263148,0.3427099,0.35122603,0.36290824
0.3238023,4,0.3071799,0.37420264,0.27969483,0.28856546
0.37374184,2,0.39368185,0.31812504,0.36102685,0.38436198
0.32907373,1,0.35988075,0.3197114,0.42730314,0.33326724
0.3299395,1,0.33299145,0.35834196,0.4248846,0.37812957
0.29939583,3,0.31716067,0.30494115,0.2927328,0.37726292
0.34557158,6,0.33031225,0.28278443,0.3217027,0.30558234
0.33683035,3,0.40121526,0.3729996,0.39049494,0.33585817
0.16169405,4,0.5434097,0.19606395,0.6132283,0.35334688
0.28795853,3,0.3450518,0.28779143,0.36087632,0.25032392
0.26563996,5,0.29361933,0.30665383,0.28582302,0.30806753
0.31241366,4,0.32822442,0.31112003,0.38319072,0.326027
0.3677617,5,0.30991158,0.36963814,0.29267967,0.2930627
0.340659,4,0.3333012,0.31132233,0.3030186,0.3522313
0.26680493,2,0.31742996,0.32378697,0.32565898,0.39779043
0.35788545,3,0.38492498,0.42372227,0.39895096,0.38742408
0.2946997,1,0.27482894,0.32856777,0.34887677,0.2871474
0.32104796,3,0.34692886,0.31992018,0.35857037,0.3412565
0.30707982,2,0.32109854,0.326564,0.280914,0.35454714
0.28211978,2,0.30105594,0.2878509,0.37046605,0.38551325
0.32497895,3,0.31722245,0.30282262,0.3230017,0.2861943
0.345702,3,0.29941684,0.34342414,0.30716205,0.33939925
0.29193914,1,0.29459307,0.29358104,0.38894385,0.34338954
0.2918779,4,0.31956697,0.29917568,0.33594707,0.31336197
0.31336385,5,0.28414434,0.34066555,0.33662975,0.3407818
0.2974491,1,0.32383195,0.30854133,0.36508545,0.3232201
0.32797408,2,0.40094173,0.3120927,0.40446115,0.38577378
0.29701418,6,0.3130962,0.31725818,0.33245182,0.39718086
0.2811083,0,0.5163768,0.17630595,0.58516043,0.37690005
0.2824109,5,0.29334223,0.2634392,0.3591142,0.25146592
0.3480941,5,0.33398604,0.2870991,0.3100877,0.33892024
0.28648823,4,0.30236596,0.31530365,0.34745213,0.32885477
0.35081413,4,0.31891143,0.39180255,0.36499724,0.4253861
0.3314388,5,0.29485935,0.33248845,0.31620407,0.37225032
0.3425723,5,0.3776007,0.31085843,0.36686033,0.38625425
0.26355,2,0.31515482,0.28199017,0.3918232,0.30844793
0.33787993,3,0.3460509,0.31181023,0.3876865,0.3833015
0.30904666,5,0.28854507,0.30163252,0.39107218,0.34908816
0.30590266,3,0.27803653,0.34267506,0.3336037,0.31254607
0.32581335,3,0.34729943,0.35434043,0.3427562,0.30807802
0.28704172,3,0.29668567,0.29239446,0.33041587,0.3302637
0.30992422,2,0.31684762,0.29550004,0.32217976,0.36433974
0.288288,2,0.34054822,0.29954877,0.3741402,0.32634473
0.28123724,5,0.3247823,0.33929235,0.30736437,0.31809103
0.282391,3,0.30071422,0.30956486,0.34872693,0.3220044
0.30468583,4,0.36597976,0.30986333,0.3054343,0.31512353
0.24351862,1,0.33352792,0.31676525,0.43351197,0.31473666
0.30944508,4,0.34079996,0.30148178,0.32654136,0.37942818
0.31768796,3,0.3314885,0.3178091,0.36937523,0.34535488
0.23711279,0,0.47231233,0.2090399,0.3818025,0.44550434
0.35369128,2,0.33940923,0.3951499,0.4287531,0.36348403
0.23826666,0,0.26047423,0.37864578,0.375905,0.33095202
0.32192913,3,0.35668102,0.3757548,0.39369914,0.43381622
0.29753584,3,0.30353183,0.33457989,0.29006746,0.34278774
0.2895783,2,0.29630175,0.31567004,0.2876489,0.30598235
0.2755108,0,0.3732431,0.34730867,0.4240549,0.33363125
0.27621093,2,0.35496435,0.31206548,0.32832012,0.3462504
0.2597373,0,0.5407535,0.17927429,0.70016193,0.41105574
0.3042546,2,0.32416815,0.3178083,0.36416686,0.36387667
0.2898095,2,0.31132293,0.33138475,0.44092146,0.29873553
0.28580472,4,0.28628862,0.28727618,0.40008044,0.4024784
0.28582978,4,0.34528643,0.29602388,0.3190186,0.34804487
0.25815815,0,0.27030364,0.29555362,0.3514299,0.28271517
0.28603932,1,0.31761995,0.40368593,0.38965887,0.30472988
0.2783372,5,0.29792815,0.27916387,0.29118952,0.31004953
0.32614008,1,0.3999649,0.31496072,0.3369346,0.42655507
0.29797348,1,0.5463199,0.20740908,0.6994274,0.33790097
0.27014756,2,0.30277747,0.30184633,0.3051246,0.31357804
0.2783391,5,0.34131712,0.30358645,0.30716696,0.28189152
0.30471915,5,0.33567825,0.33308104,0.33417353,0.33877188
0.1676179,4,0.50913125,0.20326537,0.57455945,0.40165758
0.29955336,2,0.36915368,0.39261273,0.37121806,0.34401506
0.30732304,3,0.2988784,0.2770086,0.32785964,0.35718992
0.2728204,0,0.5368148,0.17885008,0.7843526,0.36931628
0.35972688,6,0.36002317,0.30132446,0.39666378,0.30905628
0.30081806,6,0.3059243,0.3056709,0.31356132,0.2828501
0.28101277,4,0.26682994,0.26670882,0.34129226,0.31625253
0.30040687,4,0.32883355,0.2984568,0.3003275,0.32556325
0.27462235,3,0.29653928,0.3295817,0.3219189,0.3253189
0.30739412,1,0.29110786,0.40429607,0.43541986,0.26817372
0.28776744,3,0.30959043,0.31140622,0.32366908,0.3031203
0.29603282,2,0.35283214,0.37327665,0.45268106,0.37845072
0.26860687,3,0.27242017,0.30811226,0.38376766,0.38905594
0.32829556,1,0.29195344,0.35277003,0.3549022,0.34066737
0.33435023,3,0.357757,0.3081549,0.34311816,0.34002098
0.3869251,5,0.31469202,0.29086,0.38575566,0.34499606
0.25016165,0,0.49064824,0.21462913,0.6619672,0.30554602
0.33217573,2,0.3700489,0.40644985,0.41435778,0.46438462
0.2735911,2,0.34064263,0.33945012,0.35163823,0.32967082
0.30287173,1,0.3869675,0.35132125,0.37041682,0.27776113
0.2911021,4,0.28775847,0.28612313,0.39731956,0.30629176
0.30474585,1,0.2738147,0.3022279,0.31596223,0.277139
0.33124337,3,0.35341594,0.34475502,0.39393565,0.33751696
0.28410456,4,0.32333502,0.33097425,0.34952223,0.28965348
0.26676032,0,0.2867078,0.2573321,0.2749716,0.29189
0.3762664,5,0.37010074,0.33195844,0.34240407,0.3162916
0.3257988,5,0.37811807,0.3310485,0.3326009,0.30257002
0.27425188,2,0.30936468,0.33885178,0.32050622,0.35858902
0.2841132,4,0.2999842,0.32893595,0.3137319,0.3881384
0.31407624,2,0.32771137,0.33723405,0.33356556,0.40849242
0.32805204,4,0.28716633,0.2616957,0.37515122,0.29860425
0.32704896,5,0.30078727,0.33572373,0.29571742,0.3248689
0.29449692,4,0.271001,0.3569839,0.29121226,0.2753346
0.32057133,5,0.29962462,0.3108783,0.30726022,0.31270322
0.3337671,5,0.33769754,0.301442,0.3551325,0.4125231
0.33613333,4,0.31491327,0.36340323,0.2676636,0.37421128
0.28900805,5,0.30835995,0.2979661,0.29292142,0.3374948
0.30310312,4,0.29281056,0.29908788,0.3567644,0.33056876
0.32019717,3,0.33615065,0.30557021,0.30675396,0.41241226
0.30422968,3,0.31731692,0.38273045,0.39828736,0.35346425
0.31249985,6,0.3220751,0.28295052,0.32039574,0.30328262
0.28906992,1,0.301598,0.36042842,0.47152507,0.32109368
0.35588384,4,0.34340513,0.377378,0.44956964,0.33817977
0.31751943,3,0.38408023,0.31842825,0.399581,0.31652302
0.29898605,4,0.2830039,0.3021304,0.32735646,0.36905685
0.32493755,4,0.2930635,0.3276716,0.35001,0.3219724
0.3161094,5,0.3053049,0.31896892,0.33949575,0.38868204
0.3584232,5,0.29917973,0.32050794,0.3266169,0.34465516
0.28251427,3,0.30131963,0.34137022,0.3345426,0.34086013
0.32883394,2,0.31836104,0.38615865,0.32476452,0.40032718
0.35626343,5,0.31289232,0.3566665,0.31848812,0.29374713
0.298627,2,0.27935994,0.3302705,0.336909,0.34595326
0.32551697,4,0.29726836,0.31816962,0.29522514,0.31377885
0.2827625,4,0.29913256,0.29578346,0.33434856,0.33862266
0.30030873,5,0.34023598,0.29909194,0.2942767,0.30490518
0.36791328,3,0.35616556,0.29746377,0.36294913,0.31743023
